#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           ACE> Electron Proton Alpha Monitor
#     PROJECT                         ACE>Advanced Composition Explorer
#                                     ISTP>International Solar-Terrestrial Physics
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     AC>Advanced Composition Explorer
#     DATA_TYPE                       H3>12-second Level 2 data
#     DESCRIPTOR                      EPAM>ACE Electron Proton Alpha Monitor
#     DATA_VERSION                    1
#     GENERATED_BY                    ACE Science Center
#     GENERATION_DATE                 2018101
#     LINK_TEXT                       Release notes and other info available at
#     LINK_TITLE                      the ACE Science Center Level 2 Data website
#     HTTP_LINK                       https://izw1.caltech.edu/ACE/ASC/level2/index.html
#     TEXT                            The Electron, Proton, and Alpha Monitor (EPAM) is composed of five
#                                     telescope apertures of three different types.  Two Low Energy
#                                     Foil Spectrometers (LEFS) measure the flux and direction of electrons
#                                     above 30 keV (geometry factor = 0.397 cm2*sr), two Low Energy Magnetic
#                                     Spectrometers (LEMS) measure the flux  and direction of ions greater than 50 keV
#                                     (geometry factor = 0.48 cm2*sr), and the Composition Aperture (CA)
#                                     measures the elemental composition of the ions (geometry factor = 0.24
#                                     cm2*sr). The telescopes use the spin of the spacecraft to sweep the full
#                                     sky. Solid-state detectors are used to measure the energy and composition
#                                     of the incoming particles.
#                                     For more information about the EPAM instrument, visit the EPAM Home Page
#                                     at JHU/APL: http://sd-www.jhuapl.edu/ACE/EPAM/
#                                     The quality of ACE level 2 data is such that it is suitable for serious
#                                     scientific study.  However, to avoid confusion and misunderstanding, it
#                                     is recommended that users consult with the appropriate ACE team members
#                                     before publishing work derived from the data. The ACE team has worked
#                                     hard to ensure that the level 2 data are free from errors, but the team
#                                     cannot accept responsibility for erroneous data, or for misunderstandings
#                                     about how the data may be used. This is especially true if the appropriate
#                                     ACE team members are not consulted before publication. At the very
#                                     least, preprints should be forwarded to the ACE team before publication.
#     MODS                            Initial Public Release 01/28/03 (Version 3)
#                                     11/11/04: Improved metadata (Version 4)
#     ADID_REF                        NSSD0327
#     LOGICAL_FILE_ID                 AC_H3_EPA_20180719_V01
#     LOGICAL_SOURCE                  AC_H3_EPM
#     LOGICAL_SOURCE_DESCRIPTION      ACE/EPAM Solar Energetic Particle 12-second Level 2 Data
#     PI_NAME                         R. Gold
#     PI_AFFILIATION                  JHU/APL
#     MISSION_GROUP                   ACE
#     INSTRUMENT_TYPE                 Particles (space)
#     TIME_RESOLUTION                 12 second
#     WEB_SITE                        http://www.srl.caltech.edu/ACE/
#     ACKNOWLEDGEMENT                 Please acknowledge the Principal
#                                     Investigator, Dr. Robert Gold of JHU/APL
#     RULES_OF_USE                    See the rules of use available from the ACE
#                                     Science Center at:
#                                     http://www.srl.caltech.edu/ACE/ASC/level2/policy_lvl2.html
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ACE/EPAM/L2/PT12S
#     DOI                             https://doi.org/10.48322/jqj0-vn49
#     CDAWEB_PARENTS                  ac_h3_epm_00000000_v01
#                                     ac_h3_epm_19980825_v01, ac_h3_epm_19980826_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time, beginning of interval
#  2. P2 LEMS30, (0.067-0.115 MeV Ions), Sector Avg
#  3. P3 LEMS30, (0.115-0.193 MeV Ions), Sector Avg
#  4. P4 LEMS30, (0.193-0.315 MeV Ions), Sector Avg
#  5. P5 LEMS30, (0.315-0.580 MeV Ions), Sector Avg
#  6. P6 LEMS30, (0.580-1.06 MeV Ions), Sector Avg
#  7. P7 LEMS30, (1.06-1.88 MeV Ions), Sector Avg
#  8. P8 LEMS30, (1.88-4.70 MeV Ions), Sector Avg
#
EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,P2_.067-.115MEV_IONS_1/(cm**2-s-sr-MeV),P3_.115-.193MEV_IONS_1/(cm**2-s-sr-MeV),P4_.193-.315MEV_IONS_1/(cm**2-s-sr-MeV),P5_.315-.580MEV_IONS_1/(cm**2-s-sr-MeV),P6_.580-1.06MEV_IONS_1/(cm**2-s-sr-MeV),P7_1.06-1.88MEV_IONS_1/(cm**2-s-sr-MeV),P8_1.88-4.70MEV_IONS_1/(cm**2-s-sr-MeV)
1998-08-26T19:03:43.000Z,136290.,76234.0,30048.0,13463.0,5159.70,1903.60,430.500
1998-08-26T19:03:55.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T19:04:07.000Z,136290.,76234.0,30048.0,13463.0,5159.70,1873.40,439.290
1998-08-26T19:04:19.000Z,136290.,76234.0,30872.0,13463.0,5159.70,1873.40,439.290
1998-08-26T19:04:31.000Z,144520.,76234.0,30872.0,13463.0,5159.70,1873.40,430.500
1998-08-26T19:04:43.000Z,140380.,77492.0,30872.0,13463.0,5159.70,1873.40,430.500
1998-08-26T19:04:56.000Z,140380.,74976.0,30872.0,13463.0,5057.40,1873.40,456.850
1998-08-26T19:05:08.000Z,144520.,76234.0,30048.0,13463.0,5057.40,1873.40,456.850
1998-08-26T19:05:20.000Z,140380.,76234.0,30048.0,13463.0,5159.70,1873.40,448.070
1998-08-26T19:05:32.000Z,144520.,76234.0,30872.0,13463.0,5159.70,1873.40,448.070
1998-08-26T19:05:44.000Z,148660.,78780.0,30048.0,13834.0,5266.70,1843.20,465.630
1998-08-26T19:05:56.000Z,144520.,77492.0,30048.0,13834.0,5266.70,1843.20,465.630
1998-08-26T19:06:08.000Z,144520.,78780.0,30872.0,13463.0,5159.70,1903.60,448.150
1998-08-26T19:06:20.000Z,148660.,78780.0,30872.0,13463.0,5159.70,1903.60,448.150
1998-08-26T19:06:32.000Z,148660.,77522.0,30872.0,13463.0,5159.70,1873.40,448.150
1998-08-26T19:06:44.000Z,148660.,78780.0,31676.0,13463.0,5159.70,1873.40,448.150
1998-08-26T19:06:56.000Z,148660.,78780.0,30872.0,13463.0,5159.70,1903.60,448.150
1998-08-26T19:07:08.000Z,148660.,78780.0,30872.0,13463.0,5159.70,1903.60,448.150
1998-08-26T19:07:20.000Z,148660.,78780.0,30872.0,13463.0,5266.70,1873.40,448.150
1998-08-26T19:07:32.000Z,148660.,78780.0,30872.0,13463.0,5266.70,1873.40,448.150
1998-08-26T19:07:45.000Z,148660.,78780.0,30872.0,13463.0,5266.70,1873.40,448.150
1998-08-26T19:07:57.000Z,148660.,78780.0,30872.0,13463.0,5266.70,1873.40,448.150
1998-08-26T19:08:09.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T19:08:21.000Z,152790.,80038.0,30872.0,13463.0,5159.70,1843.20,439.290
1998-08-26T19:08:33.000Z,148660.,80038.0,31676.0,13463.0,5159.70,1843.20,439.290
1998-08-26T19:08:45.000Z,152940.,78870.0,30891.0,13472.0,5164.50,1874.30,448.320
1998-08-26T19:08:57.000Z,148660.,80038.0,30872.0,13472.0,5164.50,1874.30,448.320
1998-08-26T19:09:09.000Z,148660.,80038.0,30872.0,13869.0,5174.30,1907.30,440.200
1998-08-26T19:09:21.000Z,149290.,79110.0,31810.0,13869.0,5174.30,1907.30,440.200
1998-08-26T19:09:33.000Z,152790.,80038.0,31676.0,13463.0,5159.70,1903.60,456.850
1998-08-26T19:09:45.000Z,148660.,77522.0,30872.0,13463.0,5159.70,1903.60,456.850
1998-08-26T19:09:57.000Z,148660.,78780.0,30872.0,13463.0,5266.70,1873.40,448.070
1998-08-26T19:10:09.000Z,148660.,78780.0,30872.0,13463.0,5266.70,1873.40,448.070
1998-08-26T19:10:21.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T19:10:34.000Z,148660.,78780.0,31676.0,13834.0,5266.70,1873.40,456.850
1998-08-26T19:10:46.000Z,148660.,78780.0,30872.0,13834.0,5266.70,1873.40,456.850
1998-08-26T19:10:58.000Z,148660.,78780.0,31676.0,13834.0,5159.70,1903.60,448.070
1998-08-26T19:11:10.000Z,144520.,78780.0,30872.0,13834.0,5159.70,1903.60,448.070
1998-08-26T19:11:22.000Z,144520.,78780.0,30872.0,13834.0,5266.70,1903.60,456.850
1998-08-26T19:11:34.000Z,144520.,77492.0,30048.0,13834.0,5266.70,1903.60,456.850
1998-08-26T19:11:46.000Z,148660.,78780.0,30872.0,13463.0,5159.70,1933.80,456.850
1998-08-26T19:11:58.000Z,148660.,78780.0,30872.0,13463.0,5159.70,1933.80,456.850
1998-08-26T19:12:10.000Z,144670.,78840.0,31714.0,13842.0,5266.70,1904.50,448.320
1998-08-26T19:12:22.000Z,144520.,77492.0,30872.0,13842.0,5266.70,1904.50,448.320
1998-08-26T19:12:34.000Z,148660.,80038.0,31676.0,13834.0,5159.70,1843.20,456.850
1998-08-26T19:12:46.000Z,148660.,78780.0,30872.0,13834.0,5159.70,1843.20,456.850
1998-08-26T19:12:58.000Z,148660.,78780.0,31676.0,13834.0,5266.70,1903.60,448.070
1998-08-26T19:13:10.000Z,148660.,80038.0,31676.0,13834.0,5266.70,1903.60,448.070
1998-08-26T19:13:22.000Z,148660.,78780.0,31676.0,13834.0,5266.70,1903.60,456.850
1998-08-26T19:13:35.000Z,148660.,78780.0,30872.0,13834.0,5266.70,1903.60,456.850
1998-08-26T19:13:47.000Z,140380.,78780.0,30872.0,13834.0,5369.00,1903.60,448.070
1998-08-26T19:13:59.000Z,144520.,77492.0,31676.0,13834.0,5369.00,1903.60,448.070
1998-08-26T19:14:11.000Z,144520.,76234.0,30872.0,13834.0,5159.70,1873.40,448.070
1998-08-26T19:14:23.000Z,140380.,77492.0,30872.0,13834.0,5159.70,1873.40,448.070
1998-08-26T19:14:35.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T19:14:47.000Z,144520.,77492.0,30872.0,13463.0,5159.70,1903.40,448.070
1998-08-26T19:14:59.000Z,144520.,78780.0,30872.0,13463.0,5159.70,1903.40,448.070
1998-08-26T19:15:11.000Z,144520.,76234.0,30872.0,13463.0,5266.70,1842.90,448.070
1998-08-26T19:15:23.000Z,140380.,76234.0,30872.0,13463.0,5266.70,1842.90,448.070
1998-08-26T19:15:35.000Z,140380.,74946.0,30872.0,13463.0,5266.70,1842.90,448.070
1998-08-26T19:15:47.000Z,136240.,74946.0,30872.0,13463.0,5266.70,1842.90,448.070
1998-08-26T19:15:59.000Z,136240.,76234.0,29244.0,13463.0,5159.70,1873.10,439.290
1998-08-26T19:16:12.000Z,140380.,76234.0,30872.0,13463.0,5159.70,1873.10,439.290
1998-08-26T19:16:24.000Z,140380.,76234.0,31676.0,13463.0,5266.70,1842.90,448.070
1998-08-26T19:16:36.000Z,136240.,76234.0,30048.0,13463.0,5266.70,1842.90,448.070
1998-08-26T19:16:48.000Z,136290.,74976.0,30872.0,13463.0,5159.70,1903.60,439.290
1998-08-26T19:17:00.000Z,136290.,74976.0,30872.0,13463.0,5159.70,1903.60,439.290
1998-08-26T19:17:12.000Z,140380.,74976.0,30872.0,13834.0,5266.70,1873.40,439.290
1998-08-26T19:17:24.000Z,136290.,76234.0,30872.0,13834.0,5266.70,1873.40,439.290
1998-08-26T19:17:36.000Z,140380.,77492.0,31676.0,13834.0,5266.70,1903.60,439.290
1998-08-26T19:17:48.000Z,140380.,76234.0,30872.0,13834.0,5266.70,1903.60,439.290
1998-08-26T19:18:00.000Z,140670.,77672.0,31753.0,13851.0,5271.60,1905.30,448.570
1998-08-26T19:18:12.000Z,144520.,78780.0,31676.0,13851.0,5271.60,1905.30,448.570
1998-08-26T19:18:24.000Z,144520.,78780.0,31676.0,13834.0,5369.00,1903.60,439.290
1998-08-26T19:18:36.000Z,140380.,78780.0,31676.0,13834.0,5369.00,1903.60,439.290
1998-08-26T19:18:48.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T19:19:00.000Z,140380.,78780.0,30872.0,13834.0,5159.70,1873.40,439.290
1998-08-26T19:19:13.000Z,140380.,77492.0,31676.0,13834.0,5159.70,1873.40,439.290
1998-08-26T19:19:25.000Z,140380.,77492.0,31676.0,13463.0,5266.70,1903.60,448.070
1998-08-26T19:19:37.000Z,140380.,76234.0,30872.0,13463.0,5266.70,1903.60,448.070
1998-08-26T19:19:49.000Z,140380.,77492.0,30872.0,13834.0,5266.70,1933.80,430.500
1998-08-26T19:20:01.000Z,140380.,76234.0,30872.0,13834.0,5266.70,1933.80,430.500
1998-08-26T19:20:13.000Z,140380.,76234.0,30872.0,14213.0,5266.70,1873.40,448.070
1998-08-26T19:20:25.000Z,136290.,77492.0,30872.0,14213.0,5266.70,1873.40,448.070
1998-08-26T19:20:37.000Z,144520.,78780.0,31676.0,13834.0,5369.00,1873.40,448.070
1998-08-26T19:20:49.000Z,148660.,78780.0,31676.0,13834.0,5369.00,1873.40,448.070
1998-08-26T19:21:01.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T19:21:13.000Z,152790.,81326.0,31676.0,14213.0,5369.00,1903.40,448.070
1998-08-26T19:21:25.000Z,144520.,80038.0,30872.0,14213.0,5369.00,1903.40,448.070
1998-08-26T19:21:37.000Z,144520.,77492.0,30872.0,13834.0,5159.70,1873.10,439.290
1998-08-26T19:21:49.000Z,144520.,78780.0,31676.0,13834.0,5159.70,1873.10,439.290
1998-08-26T19:22:02.000Z,144520.,80038.0,31676.0,13834.0,5266.70,1903.40,439.290
1998-08-26T19:22:14.000Z,144520.,77492.0,31676.0,13834.0,5266.70,1903.40,439.290
1998-08-26T19:22:26.000Z,148660.,80038.0,32500.0,13834.0,5471.20,1873.10,456.850
1998-08-26T19:22:38.000Z,152790.,82584.0,32500.0,13834.0,5471.20,1873.10,456.850
1998-08-26T19:22:50.000Z,156930.,81326.0,32500.0,13834.0,5369.00,1903.40,448.070
1998-08-26T19:23:02.000Z,148660.,80038.0,31676.0,13834.0,5369.00,1903.40,448.070
1998-08-26T19:23:14.000Z,148800.,81416.0,32519.0,14592.0,5369.00,1904.50,430.750
1998-08-26T19:23:26.000Z,148660.,81326.0,32500.0,14592.0,5369.00,1904.50,430.750
1998-08-26T19:23:38.000Z,152790.,82584.0,32500.0,14601.0,5476.10,1905.30,439.700
1998-08-26T19:23:50.000Z,157220.,82734.0,31734.0,14601.0,5476.10,1905.30,439.700
1998-08-26T19:24:02.000Z,152790.,82584.0,33304.0,14213.0,5369.00,1903.60,439.290
1998-08-26T19:24:14.000Z,144520.,78780.0,31676.0,14213.0,5369.00,1903.60,439.290
1998-08-26T19:24:26.000Z,144520.,78780.0,32500.0,13834.0,5266.70,1873.40,448.070
1998-08-26T19:24:38.000Z,144520.,81326.0,32500.0,13834.0,5266.70,1873.40,448.070
1998-08-26T19:24:51.000Z,152790.,81326.0,33304.0,14583.0,5369.00,1903.60,439.290
1998-08-26T19:25:03.000Z,152790.,80038.0,32500.0,14583.0,5369.00,1903.60,439.290
1998-08-26T19:25:15.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T19:25:27.000Z,144520.,77492.0,30872.0,14213.0,5266.70,1873.10,439.290
1998-08-26T19:25:39.000Z,144520.,77492.0,32500.0,14213.0,5266.70,1873.10,439.290
1998-08-26T19:25:51.000Z,148660.,81326.0,31676.0,14213.0,5266.70,1903.40,439.290
1998-08-26T19:26:03.000Z,152790.,78780.0,32500.0,14213.0,5266.70,1903.40,439.290
1998-08-26T19:26:15.000Z,144520.,77492.0,31676.0,13834.0,5159.70,1903.40,430.500
1998-08-26T19:26:27.000Z,144520.,77492.0,31676.0,13834.0,5159.70,1903.40,430.500
1998-08-26T19:26:39.000Z,148660.,77492.0,31676.0,14213.0,5266.70,1933.60,421.720
1998-08-26T19:26:51.000Z,148660.,78780.0,31676.0,14213.0,5266.70,1933.60,421.720
1998-08-26T19:27:03.000Z,148660.,80038.0,31676.0,13842.0,5369.00,1874.30,439.530
1998-08-26T19:27:15.000Z,148800.,78840.0,31714.0,13842.0,5369.00,1874.30,439.530
1998-08-26T19:27:27.000Z,152790.,78780.0,31676.0,13834.0,5266.70,1873.40,439.290
1998-08-26T19:27:40.000Z,156930.,81326.0,31676.0,13834.0,5266.70,1873.40,439.290
1998-08-26T19:27:52.000Z,156930.,81326.0,32500.0,13851.0,5271.60,1875.10,439.700
1998-08-26T19:28:04.000Z,153090.,81476.0,31734.0,13851.0,5271.60,1875.10,439.700
1998-08-26T19:28:16.000Z,152790.,80038.0,31676.0,13834.0,5266.70,1873.40,439.290
1998-08-26T19:28:28.000Z,152790.,78780.0,31676.0,13834.0,5266.70,1873.40,439.290
1998-08-26T19:28:40.000Z,156930.,81326.0,32500.0,13834.0,5266.70,1903.60,421.720
1998-08-26T19:28:52.000Z,156930.,81326.0,31676.0,13834.0,5266.70,1903.60,421.720
1998-08-26T19:29:04.000Z,152790.,81326.0,31676.0,13834.0,5369.00,1873.40,439.290
1998-08-26T19:29:16.000Z,156930.,81326.0,30872.0,13834.0,5369.00,1873.40,439.290
1998-08-26T19:29:28.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T19:29:40.000Z,152790.,81326.0,32500.0,14213.0,5266.70,1873.10,448.070
1998-08-26T19:29:52.000Z,156930.,81326.0,31676.0,14213.0,5266.70,1873.10,448.070
1998-08-26T19:30:04.000Z,156930.,81326.0,32500.0,13834.0,5266.70,1873.10,430.500
1998-08-26T19:30:16.000Z,152790.,81326.0,32500.0,13834.0,5266.70,1873.10,430.500
1998-08-26T19:30:29.000Z,152790.,78780.0,31676.0,13834.0,5266.70,1903.40,439.290
1998-08-26T19:30:41.000Z,152790.,78780.0,32500.0,13834.0,5266.70,1903.40,439.290
1998-08-26T19:30:53.000Z,152790.,82584.0,31676.0,14239.0,5276.50,1937.50,440.110
1998-08-26T19:31:05.000Z,153430.,80368.0,31810.0,14239.0,5276.50,1937.50,440.110
1998-08-26T19:31:17.000Z,148660.,80038.0,33304.0,14213.0,5369.00,1903.40,421.720
1998-08-26T19:31:29.000Z,148660.,78780.0,31676.0,14213.0,5369.00,1903.40,421.720
1998-08-26T19:31:41.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T19:31:53.000Z,134200.,72430.0,29244.0,13093.0,5057.40,1842.90,430.500
1998-08-26T19:32:05.000Z,136240.,73688.0,30048.0,13093.0,5057.40,1842.90,430.500
1998-08-26T19:32:17.000Z,144520.,80038.0,31676.0,13834.0,5266.70,1903.40,430.500
1998-08-26T19:32:29.000Z,152790.,82584.0,32500.0,13834.0,5266.70,1903.40,430.500
1998-08-26T19:32:41.000Z,156930.,81326.0,33304.0,14583.0,5266.70,1903.40,421.720
1998-08-26T19:32:53.000Z,152790.,83843.0,32500.0,14583.0,5266.70,1903.40,421.720
1998-08-26T19:33:05.000Z,156930.,82584.0,32500.0,14583.0,5471.20,1873.10,430.500
1998-08-26T19:33:18.000Z,152790.,82584.0,32500.0,14583.0,5471.20,1873.10,430.500
1998-08-26T19:33:30.000Z,152790.,82584.0,31676.0,14592.0,5369.00,1934.70,430.670
1998-08-26T19:33:42.000Z,152940.,85191.0,33342.0,14592.0,5369.00,1934.70,430.670
1998-08-26T19:33:54.000Z,152790.,83873.0,32500.0,14583.0,5471.20,1964.00,456.850
1998-08-26T19:34:06.000Z,156930.,82584.0,33304.0,14583.0,5471.20,1964.00,456.850
1998-08-26T19:34:18.000Z,152790.,82584.0,33304.0,14962.0,5471.20,1903.60,448.070
1998-08-26T19:34:30.000Z,152790.,82584.0,34127.0,14962.0,5471.20,1903.60,448.070
1998-08-26T19:34:42.000Z,161070.,83873.0,34127.0,14583.0,5471.20,1933.80,439.290
1998-08-26T19:34:54.000Z,165160.,86389.0,34932.0,14583.0,5471.20,1933.80,439.290
1998-08-26T19:35:06.000Z,161070.,86389.0,34932.0,15332.0,5573.40,1903.60,439.290
1998-08-26T19:35:18.000Z,161070.,86389.0,34127.0,15332.0,5573.40,1903.60,439.290
1998-08-26T19:35:30.000Z,173430.,86389.0,34127.0,14962.0,5471.20,1873.40,430.500
1998-08-26T19:35:42.000Z,173430.,88935.0,34932.0,14962.0,5471.20,1873.40,430.500
1998-08-26T19:35:54.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T19:36:07.000Z,161020.,83843.0,33304.0,14583.0,5266.70,1933.60,430.500
1998-08-26T19:36:19.000Z,161020.,83843.0,33304.0,14583.0,5266.70,1933.60,430.500
1998-08-26T19:36:31.000Z,161020.,83843.0,34932.0,14592.0,5476.10,1874.00,439.450
1998-08-26T19:36:43.000Z,161210.,86479.0,33342.0,14592.0,5476.10,1874.00,439.450
1998-08-26T19:36:55.000Z,156930.,83843.0,33304.0,14583.0,5573.40,1933.60,448.070
1998-08-26T19:37:07.000Z,152790.,82584.0,33304.0,14583.0,5573.40,1933.60,448.070
1998-08-26T19:37:19.000Z,156930.,83843.0,33304.0,14583.0,5573.40,1903.40,439.290
1998-08-26T19:37:31.000Z,156930.,83843.0,33304.0,14583.0,5573.40,1903.40,439.290
1998-08-26T19:37:43.000Z,161020.,86389.0,34932.0,14583.0,5573.40,1933.60,448.070
1998-08-26T19:37:55.000Z,161020.,86389.0,33304.0,14583.0,5573.40,1933.60,448.070
1998-08-26T19:38:07.000Z,165160.,86389.0,34127.0,14962.0,5471.20,1933.80,439.290
1998-08-26T19:38:19.000Z,169300.,86389.0,34127.0,14962.0,5471.20,1933.80,439.290
1998-08-26T19:38:31.000Z,165160.,86389.0,34127.0,14971.0,5578.30,1934.70,439.530
1998-08-26T19:38:43.000Z,157080.,86479.0,34970.0,14971.0,5578.30,1934.70,439.530
1998-08-26T19:38:55.000Z,165160.,86389.0,34127.0,14962.0,5573.40,1843.20,448.070
1998-08-26T19:39:08.000Z,169300.,86389.0,34932.0,14962.0,5573.40,1843.20,448.070
1998-08-26T19:39:20.000Z,169300.,86389.0,34127.0,14962.0,5471.20,1933.80,439.290
1998-08-26T19:39:32.000Z,169300.,88935.0,34127.0,14962.0,5471.20,1933.80,439.290
1998-08-26T19:39:44.000Z,169300.,86389.0,35736.0,14962.0,5573.40,1933.80,430.500
1998-08-26T19:39:56.000Z,169300.,88935.0,34932.0,14962.0,5573.40,1933.80,430.500
1998-08-26T19:40:08.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T19:40:20.000Z,165160.,83843.0,34108.0,14962.0,5573.40,1903.40,430.500
1998-08-26T19:40:32.000Z,156930.,83843.0,34108.0,14962.0,5573.40,1903.40,430.500
1998-08-26T19:40:44.000Z,161210.,83932.0,33342.0,14592.0,5476.10,1874.30,421.890
1998-08-26T19:40:56.000Z,156930.,83843.0,34108.0,14592.0,5476.10,1874.30,421.890
1998-08-26T19:41:08.000Z,161020.,83843.0,32500.0,14583.0,5369.00,1842.90,412.940
1998-08-26T19:41:20.000Z,161020.,83843.0,32500.0,14583.0,5369.00,1842.90,412.940
1998-08-26T19:41:32.000Z,156930.,83843.0,33304.0,14213.0,5266.70,1873.10,421.720
1998-08-26T19:41:44.000Z,156930.,82584.0,33304.0,14213.0,5266.70,1873.10,421.720
1998-08-26T19:41:57.000Z,152790.,80038.0,32500.0,13834.0,5266.70,1812.70,404.160
1998-08-26T19:42:09.000Z,152790.,77492.0,31676.0,13834.0,5266.70,1812.70,404.160
1998-08-26T19:42:21.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T19:42:33.000Z,144520.,80038.0,31676.0,13834.0,5266.70,1812.70,421.720
1998-08-26T19:42:45.000Z,144520.,78780.0,31676.0,13834.0,5266.70,1812.70,421.720
1998-08-26T19:42:57.000Z,152790.,83843.0,34108.0,14583.0,5266.70,1842.90,412.940
1998-08-26T19:43:09.000Z,161020.,86389.0,34108.0,14583.0,5266.70,1842.90,412.940
1998-08-26T19:43:21.000Z,161210.,83932.0,34147.0,14592.0,5266.70,1813.60,421.890
1998-08-26T19:43:33.000Z,152790.,83843.0,33304.0,14592.0,5266.70,1813.60,421.890
1998-08-26T19:43:45.000Z,144670.,82674.0,33342.0,14592.0,5266.70,1813.90,448.320
1998-08-26T19:43:57.000Z,148660.,82584.0,33304.0,14592.0,5266.70,1813.90,448.320
1998-08-26T19:44:09.000Z,148660.,82584.0,32500.0,14221.0,5266.70,1843.80,430.670
1998-08-26T19:44:21.000Z,148800.,82674.0,32519.0,14221.0,5266.70,1843.80,430.670
1998-08-26T19:44:33.000Z,148660.,80038.0,33304.0,14583.0,5369.00,1933.80,465.630
1998-08-26T19:44:46.000Z,148660.,80038.0,32500.0,14583.0,5369.00,1933.80,465.630
1998-08-26T19:44:58.000Z,148660.,82584.0,34127.0,14989.0,5690.20,1998.20,448.980
1998-08-26T19:45:10.000Z,157560.,86748.0,35066.0,14989.0,5690.20,1998.20,448.980
1998-08-26T19:45:22.000Z,161070.,86389.0,35736.0,14962.0,5675.60,1933.80,456.850
1998-08-26T19:45:34.000Z,161070.,86389.0,34932.0,14962.0,5675.60,1933.80,456.850
1998-08-26T19:45:46.000Z,156930.,83873.0,34932.0,14962.0,5675.60,1933.80,448.070
1998-08-26T19:45:58.000Z,152790.,83873.0,33304.0,14962.0,5675.60,1933.80,448.070
1998-08-26T19:46:10.000Z,152790.,83873.0,33304.0,15332.0,5573.40,1933.80,456.850
1998-08-26T19:46:22.000Z,144520.,83873.0,34127.0,15332.0,5573.40,1933.80,456.850
1998-08-26T19:46:34.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T19:46:46.000Z,148660.,81326.0,34108.0,14962.0,5675.60,1933.60,456.850
1998-08-26T19:46:58.000Z,148660.,83843.0,34108.0,14962.0,5675.60,1933.60,456.850
1998-08-26T19:47:10.000Z,152790.,83843.0,34108.0,15332.0,5675.60,1933.60,448.070
1998-08-26T19:47:22.000Z,152790.,83843.0,34932.0,15332.0,5675.60,1933.60,448.070
1998-08-26T19:47:35.000Z,156930.,83843.0,33304.0,15332.0,5782.70,1933.60,456.850
1998-08-26T19:47:47.000Z,152790.,83843.0,33304.0,15332.0,5782.70,1933.60,456.850
1998-08-26T19:47:59.000Z,152790.,83843.0,34108.0,15332.0,5573.40,1933.60,456.850
1998-08-26T19:48:11.000Z,152790.,83843.0,35736.0,15332.0,5573.40,1933.60,456.850
1998-08-26T19:48:23.000Z,148660.,81326.0,34108.0,15332.0,5675.60,1933.60,448.070
1998-08-26T19:48:35.000Z,152790.,83843.0,34108.0,15332.0,5675.60,1933.60,448.070
1998-08-26T19:48:47.000Z,152940.,83932.0,34970.0,14971.0,5578.30,1904.50,448.320
1998-08-26T19:48:59.000Z,152790.,83873.0,34127.0,14971.0,5578.30,1904.50,448.320
1998-08-26T19:49:11.000Z,152790.,80038.0,34127.0,14971.0,5685.40,1935.80,439.780
1998-08-26T19:49:23.000Z,153090.,81476.0,33381.0,14971.0,5685.40,1935.80,439.780
1998-08-26T19:49:35.000Z,152940.,82674.0,34147.0,14971.0,5476.10,1995.40,457.100
1998-08-26T19:49:47.000Z,156930.,83873.0,34127.0,14971.0,5476.10,1995.40,457.100
1998-08-26T19:49:59.000Z,156930.,83873.0,33304.0,14583.0,5471.20,1933.80,439.290
1998-08-26T19:50:11.000Z,152790.,83873.0,33304.0,14583.0,5471.20,1933.80,439.290
1998-08-26T19:50:24.000Z,157080.,83962.0,33342.0,14592.0,5476.10,1934.70,448.320
1998-08-26T19:50:36.000Z,156930.,83873.0,34127.0,14592.0,5476.10,1934.70,448.320
1998-08-26T19:50:48.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T19:51:00.000Z,152790.,83873.0,32500.0,14962.0,5471.20,1903.60,439.290
